list_name,name,label,municipiu_filter,postu_adm_filter,suco_filter
Aldeia,Coloama,Coloama,Covalima,Tilomar,50602
Aldeia,Tabolo,Tabolo,Covalima,Tilomar,50602
Aldeia,Ai_Oan,Ai Oan,Covalima,Tilomar,50603
Aldeia,Bitis,Bitis,Covalima,Tilomar,50603
Aldeia,Halemea,Halemea,Covalima,Tilomar,50603
Aldeia,Cota_Foun,Cota Foun,Covalima,Tilomar,50603
Aldeia,Salele_Bot,Salele Bot,Covalima,Tilomar,50603
Aldeia,Tulaeduc,Tulaeduc,Covalima,Tilomar,50603
Aldeia,Ai-Taman,Ai-Taman,Covalima,Tilomar,50604
Aldeia,Besac_Oan,Besac Oan,Covalima,Tilomar,50604
Aldeia,Caicoli,Caicoli,Covalima,Tilomar,50604
Aldeia,Coitau,Coitau,Covalima,Tilomar,50604
Aldeia,Fau-Laran,Fau-Laran,Covalima,Tilomar,50604
Aldeia,Onu-Laran,Onu-Laran,Covalima,Tilomar,50604
Aldeia,Sadahur,Sadahur,Covalima,Tilomar,50604
Aldeia,Biata,Biata,Covalima,Zumalai,50701
Aldeia,Colu,Colu,Covalima,Zumalai,50701
Aldeia,Fatuleto_Canua,Fatuleto Canua,Covalima,Zumalai,50701
Aldeia,Nalaop,Nalaop,Covalima,Zumalai,50701
Aldeia,Zobete,Zobete,Covalima,Zumalai,50701
Aldeia,Aisal_Leuc,Aisal Leuc,Covalima,Zumalai,50702
Aldeia,Baulolo,Baulolo,Covalima,Zumalai,50702
Aldeia,Biatuma,Biatuma,Covalima,Zumalai,50702
Aldeia,Horba,Horba,Covalima,Zumalai,50702
Aldeia,Lepo_Canua,Lepo Canua,Covalima,Zumalai,50702
Aldeia,Lae_Gatal,Lae Gatal,Covalima,Zumalai,50703
Aldeia,Pelet,Pelet,Covalima,Zumalai,50703
Aldeia,Ritiluli,Ritiluli,Covalima,Zumalai,50703
Aldeia,Salasa,Salasa,Covalima,Zumalai,50703
Aldeia,Somo_Canua,Somo Canua,Covalima,Zumalai,50703
Aldeia,Tilis,Tilis,Covalima,Zumalai,50703
Aldeia,Uluc_Lolo,Uluc Lolo,Covalima,Zumalai,50703
Aldeia,Daro,Daro,Covalima,Zumalai,50704
Aldeia,Mape_Canua,Mape Canua,Covalima,Zumalai,50704
Aldeia,Polo,Polo,Covalima,Zumalai,50704
Aldeia,Beilaco,Beilaco,Covalima,Zumalai,50705
Aldeia,Loro,Loro,Covalima,Zumalai,50705
Aldeia,Uma_Claran,Uma Claran,Covalima,Zumalai,50705
Aldeia,Uebaba,Uebaba,Covalima,Zumalai,50705
Aldeia,Basana,Basana,Covalima,Zumalai,50706
Aldeia,Baura_Icun,Baura Icun,Covalima,Zumalai,50706
Aldeia,Culu_Oan,Culu Oan,Covalima,Zumalai,50706
Aldeia,Galitaz,Galitaz,Covalima,Zumalai,50706
Aldeia,Leudula,Leudula,Covalima,Zumalai,50707
Aldeia,Reaçu,Reaçu,Covalima,Zumalai,50707
Aldeia,Lale,Lale,Covalima,Zumalai,50708
Aldeia,Leogol,Leogol,Covalima,Zumalai,50708
Aldeia,Obuc_Mil,Obuc Mil,Covalima,Zumalai,50708
Aldeia,Zulo_Tas,Zulo Tas,Covalima,Zumalai,50708
Aldeia,Adara,Adara,Dili,Atauro,60101
Aldeia,Arlo,Arlo,Dili,Atauro,60101
Aldeia,Maquer,Maquer,Dili,Atauro,60101
Aldeia,Usubemaço,Usubemaço,Dili,Atauro,60101
Aldeia,Ilicnamo,Ilicnamo,Dili,Atauro,60102
Aldeia,Ilidua_Douro,Ilidua Douro,Dili,Atauro,60102
Aldeia,Pala,Pala,Dili,Atauro,60102
Aldeia,Uaro-Ana,Uaro-Ana,Dili,Atauro,60102
Aldeia,Anartuto,Anartuto,Dili,Atauro,60103
Aldeia,Berau,Berau,Dili,Atauro,60103
Aldeia,Bite,Bite,Dili,Atauro,60103
Aldeia,Ili-Timur,Ili-Timur,Dili,Atauro,60103
Aldeia,Fatulela,Fatulela,Dili,Atauro,60104
Aldeia,Macelihu,Macelihu,Dili,Atauro,60104
Aldeia,Mau-Laku,Mau-Laku,Dili,Atauro,60104
Aldeia,Mau-Meta,Mau-Meta,Dili,Atauro,60104
Aldeia,Eclae,Eclae,Dili,Atauro,60105
Aldeia,Ilimanu,Ilimanu,Dili,Atauro,60105
Aldeia,Ilitecaraquia,Ilitecaraquia,Dili,Atauro,60105
Aldeia,Carau_Mate,Carau Mate,Dili,Cristo_Rei,60208
Aldeia,Culau_Laletec,Culau Laletec,Dili,Cristo_Rei,60208
Aldeia,Malboro/Maliqueo,Malboro/Maliqueo,Dili,Cristo_Rei,60208
Aldeia,Quituto,Quituto,Dili,Cristo_Rei,60208
Aldeia,Fatu_Loda,Fatu Loda,Dili,Cristo_Rei,60201
Aldeia,Lacoto,Lacoto,Dili,Cristo_Rei,60201
Aldeia,Lorico,Lorico,Dili,Cristo_Rei,60201
Aldeia,Tancae,Tancae,Dili,Cristo_Rei,60201
Aldeia,Au-Hun,Au-Hun,Dili,Cristo_Rei,60202
Aldeia,Becusi_Centro,Becusi Centro,Dili,Cristo_Rei,60202
Aldeia,Becusi_Craic,Becusi Craic,Dili,Cristo_Rei,60202
Aldeia,Berebidu,Berebidu,Dili,Cristo_Rei,60202
Aldeia,Caqueu_Laran,Caqueu Laran,Dili,Cristo_Rei,60202
Aldeia,Clac_Fuic,Clac Fuic,Dili,Cristo_Rei,60202
Aldeia,Darlau,Darlau,Dili,Cristo_Rei,60202
Aldeia,Maucocomate,Maucocomate,Dili,Cristo_Rei,60202
Aldeia,Mota_Ulun,Mota Ulun,Dili,Cristo_Rei,60202
Aldeia,Romit,Romit,Dili,Cristo_Rei,60202
Aldeia,Bidau_Mota_Claran,Bidau Mota Claran,Dili,Cristo_Rei,60203
Aldeia,Manu_Mata,Manu Mata,Dili,Cristo_Rei,60203
Aldeia,Sagrada_Familia,Sagrada Familia,Dili,Cristo_Rei,60203
Aldeia,Toko_Baru,Toko Baru,Dili,Cristo_Rei,60203
Aldeia,Aidac_Bihare,Aidac Bihare,Dili,Cristo_Rei,60204
Aldeia,Ailele_Hun,Ailele Hun,Dili,Cristo_Rei,60204
Aldeia,Ailoc_Laran,Ailoc Laran,Dili,Cristo_Rei,60204
Aldeia,Bedois,Bedois,Dili,Cristo_Rei,60204
Aldeia,Buburlau,Buburlau,Dili,Cristo_Rei,60204
Aldeia,Caisabe,Caisabe,Dili,Cristo_Rei,60204
Aldeia,Fatuc_Francisco,Fatuc Francisco,Dili,Cristo_Rei,60204
Aldeia,Has_Laran,Has Laran,Dili,Cristo_Rei,60204
Aldeia,Lases,Lases,Dili,Cristo_Rei,60204
Aldeia,Lenuc_Hun,Lenuc Hun,Dili,Cristo_Rei,60204
Aldeia,Namalai,Namalai,Dili,Cristo_Rei,60204
Aldeia,Suco_Laran,Suco Laran,Dili,Cristo_Rei,60204
Aldeia,Terminal,Terminal,Dili,Cristo_Rei,60204
Aldeia,Funu_Hotu,Funu Hotu,Dili,Cristo_Rei,60205
Aldeia,Lao_Rai/Caregatiro,Lao Rai/Caregatiro,Dili,Cristo_Rei,60205
Aldeia,Loe_Laco,Loe Laco,Dili,Cristo_Rei,60205
Aldeia,Nato,Nato,Dili,Cristo_Rei,60205
Aldeia,Soru_Motu_Badame,Soru Motu Badame,Dili,Cristo_Rei,60205
Aldeia,Tane_Muto,Tane Muto,Dili,Cristo_Rei,60205
Aldeia,Toko_Baru_II_(Antigo_ASLS),Toko Baru II (Antigo ASLS),Dili,Cristo_Rei,60205
Aldeia,Acanuno,Acanuno,Dili,Cristo_Rei,60206
Aldeia,Ailoc_Laran,Ailoc Laran,Dili,Cristo_Rei,60206
Aldeia,Hali_Dolar,Hali Dolar,Dili,Cristo_Rei,60206
Aldeia,Moris_Foun,Moris Foun,Dili,Cristo_Rei,60206
Aldeia,Mota_Quic,Mota Quic,Dili,Cristo_Rei,60206
Aldeia,Sucaer_Laran,Sucaer Laran,Dili,Cristo_Rei,60206
Aldeia,17_de_Abril,17 de Abril,Dili,Cristo_Rei,60207
Aldeia,Carungu_Lau,Carungu Lau,Dili,Cristo_Rei,60207
Aldeia,Fatu_Cama,Fatu Cama,Dili,Cristo_Rei,60207
Aldeia,5_de_Outubro,5 de Outubro,Dili,Dom_Aleixo,60301
Aldeia,Andevil,Andevil,Dili,Dom_Aleixo,60301
Aldeia,Avança,Avança,Dili,Dom_Aleixo,60301
Aldeia,Bita-Ba,Bita-Ba,Dili,Dom_Aleixo,60301
Aldeia,Buca_Fini,Buca Fini,Dili,Dom_Aleixo,60301
Aldeia,Fatumeta,Fatumeta,Dili,Dom_Aleixo,60301
Aldeia,Frecat,Frecat,Dili,Dom_Aleixo,60301
Aldeia,Fuslam,Fuslam,Dili,Dom_Aleixo,60301
Aldeia,Haburas,Haburas,Dili,Dom_Aleixo,60301
Aldeia,Hale_Mutin,Hale Mutin,Dili,Dom_Aleixo,60301
Aldeia,Laloran,Laloran,Dili,Dom_Aleixo,60301
Aldeia,Licarapoma,Licarapoma,Dili,Dom_Aleixo,60301
Aldeia,Moris_Ba_Dame,Moris Ba Dame,Dili,Dom_Aleixo,60301
Aldeia,Moris_Foun,Moris Foun,Dili,Dom_Aleixo,60301
Aldeia,Niken,Niken,Dili,Dom_Aleixo,60301
Aldeia,Rainain,Rainain,Dili,Dom_Aleixo,60301
Aldeia,Ribeira_Maloa,Ribeira Maloa,Dili,Dom_Aleixo,60301
Aldeia,Rio_de_Janeiro,Rio de Janeiro,Dili,Dom_Aleixo,60301
Aldeia,Ruin_Naclecar,Ruin Naclecar,Dili,Dom_Aleixo,60301
Aldeia,São_José_Nazare,São José Nazare,Dili,Dom_Aleixo,60301
Aldeia,Tane_Timor,Tane Timor,Dili,Dom_Aleixo,60301
Aldeia,Teki-Teki,Teki-Teki,Dili,Dom_Aleixo,60301
Aldeia,Timor_Cmanec,Timor Cmanec,Dili,Dom_Aleixo,60301
Aldeia,Transporte_Air_Timor/TAT,Transporte Air Timor/TAT,Dili,Dom_Aleixo,60301
Aldeia,We_Dalac,We Dalac,Dili,Dom_Aleixo,60301
Aldeia,Xamatama,Xamatama,Dili,Dom_Aleixo,60301
Aldeia,20_de_Setembro,20 de Setembro,Dili,Dom_Aleixo,60305
Aldeia,Metin_I,Metin I,Dili,Dom_Aleixo,60305
Aldeia,Metin_II,Metin II,Dili,Dom_Aleixo,60305
Aldeia,Metin_III,Metin III,Dili,Dom_Aleixo,60305
Aldeia,Metin_IV,Metin IV,Dili,Dom_Aleixo,60305
Aldeia,12_de_Outubro,12 de Outubro,Dili,Dom_Aleixo,60302
Aldeia,30_de_Agosto,30 de Agosto,Dili,Dom_Aleixo,60302
Aldeia,4_de_Setembro,4 de Setembro,Dili,Dom_Aleixo,60302
Aldeia,Aimutin,Aimutin,Dili,Dom_Aleixo,60302
Aldeia,Bayaleste,Bayaleste,Dili,Dom_Aleixo,60302
Aldeia,Fomento_I,Fomento I,Dili,Dom_Aleixo,60302
Aldeia,Fomento_II,Fomento II,Dili,Dom_Aleixo,60302
Aldeia,Fomento_III,Fomento III,Dili,Dom_Aleixo,60302
Aldeia,Golgota,Golgota,Dili,Dom_Aleixo,60302
Aldeia,Moris_Foun,Moris Foun,Dili,Dom_Aleixo,60302
Aldeia,Posto_Penal,Posto Penal,Dili,Dom_Aleixo,60302
Aldeia,Ramelau_Delta,Ramelau Delta,Dili,Dom_Aleixo,60302
Aldeia,São_José,São José,Dili,Dom_Aleixo,60302
Aldeia,São_Miguel,São Miguel,Dili,Dom_Aleixo,60302
Aldeia,Zero_I,Zero I,Dili,Dom_Aleixo,60303
Aldeia,Zero_II,Zero II,Dili,Dom_Aleixo,60303
Aldeia,Zero_III,Zero III,Dili,Dom_Aleixo,60303
Aldeia,Zero_IV,Zero IV,Dili,Dom_Aleixo,60303
Aldeia,Zero_V,Zero V,Dili,Dom_Aleixo,60303
Aldeia,Anin_Fuic_(Atarac_Laran),Anin Fuic (Atarac Laran),Dili,Dom_Aleixo,60304
Aldeia,Hamahon,Hamahon,Dili,Dom_Aleixo,60304
Aldeia,Rai_Lacan,Rai Lacan,Dili,Dom_Aleixo,60304
Aldeia,7_de_Desembro,7 de Desembro,Dili,Dom_Aleixo,60306
Aldeia,Aninfuic,Aninfuic,Dili,Dom_Aleixo,60306
Aldeia,Beto_Leste,Beto Leste,Dili,Dom_Aleixo,60306
Aldeia,Betotasi,Betotasi,Dili,Dom_Aleixo,60306
Aldeia,Loron_Matan_B.T,Loron Matan B.T,Dili,Dom_Aleixo,60306
Aldeia,Naroman_B.T,Naroman B.T,Dili,Dom_Aleixo,60306
Aldeia,Rosario,Rosario,Dili,Dom_Aleixo,60306
Aldeia,Terra_Santa,Terra Santa,Dili,Dom_Aleixo,60306
Aldeia,Badiac,Badiac,Dili,Dom_Aleixo,60307
Aldeia,Efaca,Efaca,Dili,Dom_Aleixo,60307
Aldeia,Lau-Lora,Lau-Lora,Dili,Dom_Aleixo,60307
Aldeia,Lemocari,Lemocari,Dili,Dom_Aleixo,60307
Aldeia,Lisbutac,Lisbutac,Dili,Dom_Aleixo,60307
Aldeia,Mane_Mesac,Mane Mesac,Dili,Dom_Aleixo,60307
Aldeia,Manleuana,Manleuana,Dili,Dom_Aleixo,60307
Aldeia,Mauc,Mauc,Dili,Dom_Aleixo,60307
Aldeia,Mundo_Perdido,Mundo Perdido,Dili,Dom_Aleixo,60307
Aldeia,Ramelau,Ramelau,Dili,Dom_Aleixo,60307
Aldeia,Besahe,Besahe,Dili,Metinaro,60403
Aldeia,Birahu_Matan,Birahu Matan,Dili,Metinaro,60403
Aldeia,Has_Laran,Has Laran,Dili,Metinaro,60403
Aldeia,Lebutun,Lebutun,Dili,Metinaro,60403
Aldeia,Mantelolão,Mantelolão,Dili,Metinaro,60403
Aldeia,Manularan,Manularan,Dili,Metinaro,60403
Aldeia,Acadiru_Laran,Acadiru Laran,Dili,Metinaro,60402
Aldeia,Behauc,Behauc,Dili,Metinaro,60402
Aldeia,Behoquir,Behoquir,Dili,Metinaro,60402
Aldeia,Sabuli,Sabuli,Dili,Metinaro,60402
Aldeia,Manuleu,Manuleu,Dili,Metinaro,60401
Aldeia,Rai_Mean,Rai Mean,Dili,Metinaro,60401
Aldeia,Saham,Saham,Dili,Metinaro,60401
Aldeia,Wenunuc,Wenunuc,Dili,Metinaro,60401
Aldeia,Bedic,Bedic,Dili,Nain_Feto,60501
Aldeia,Culuhun_De_Baixo,Culuhun De Baixo,Dili,Nain_Feto,60501
Aldeia,Nu'U_Badac,Nu'U Badac,Dili,Nain_Feto,60501
Aldeia,Ailele_Hun,Ailele Hun,Dili,Nain_Feto,60502
Aldeia,Baba_Liu_Rai_Leste,Baba Liu Rai Leste,Dili,Nain_Feto,60502
Aldeia,Baba_Liu_Rai_Oeste,Baba Liu Rai Oeste,Dili,Nain_Feto,60502
Aldeia,Bemori_Central,Bemori Central,Dili,Nain_Feto,60502
Aldeia,Centro,Centro,Dili,Nain_Feto,60502
Aldeia,Has_Laran,Has Laran,Dili,Nain_Feto,60502
Aldeia,My_Friend,My Friend,Dili,Nain_Feto,60502
Aldeia,Capela,Capela,Dili,Nain_Feto,60503
Aldeia,Lecidere,Lecidere,Dili,Nain_Feto,60503
Aldeia,Bairo_Central,Bairo Central,Dili,Nain_Feto,60504
Aldeia,Bairo_Dos_Grilos,Bairo Dos Grilos,Dili,Nain_Feto,60504
Aldeia,Bairo_Formosa,Bairo Formosa,Dili,Nain_Feto,60504
Aldeia,Alcrin,Alcrin,Dili,Nain_Feto,60505
Aldeia,Becoe,Becoe,Dili,Nain_Feto,60505
Aldeia,Deambata_Bessi,Deambata Bessi,Dili,Nain_Feto,60505
Aldeia,Deposito_Penal,Deposito Penal,Dili,Nain_Feto,60505
Aldeia,Marabia,Marabia,Dili,Nain_Feto,60505
Aldeia,Metin,Metin,Dili,Nain_Feto,60505
Aldeia,Monumento_Calma,Monumento Calma,Dili,Nain_Feto,60505
Aldeia,Rai_Mean,Rai Mean,Dili,Nain_Feto,60505
Aldeia,Sare,Sare,Dili,Nain_Feto,60505
Aldeia,Suhu_Rama,Suhu Rama,Dili,Nain_Feto,60505
Aldeia,Temporal,Temporal,Dili,Nain_Feto,60505
Aldeia,Tubarai,Tubarai,Dili,Nain_Feto,60505
Aldeia,Vale_De_Lahane,Vale De Lahane,Dili,Nain_Feto,60505
Aldeia,12_de_Novembro,12 de Novembro,Dili,Nain_Feto,60506
Aldeia,25_de_Abril,25 de Abril,Dili,Nain_Feto,60506
Aldeia,4_de_Setembro,4 de Setembro,Dili,Nain_Feto,60506
Aldeia,7_de_Dezembro,7 de Dezembro,Dili,Nain_Feto,60506
Aldeia,Audian,Audian,Dili,Nain_Feto,60506
Aldeia,Baheda,Baheda,Dili,Nain_Feto,60506
Aldeia,Donoge,Donoge,Dili,Nain_Feto,60506
Aldeia,Loceneon,Loceneon,Dili,Nain_Feto,60506
Aldeia,Moris_Foun,Moris Foun,Dili,Nain_Feto,60506
Aldeia,Mura,Mura,Dili,Nain_Feto,60506
Aldeia,Centro_Da_Unidade,Centro Da Unidade,Dili,Vera_Cruz,60601
Aldeia,De_12_Divino,De 12 Divino,Dili,Vera_Cruz,60601
Aldeia,Sacoco,Sacoco,Dili,Vera_Cruz,60601
Aldeia,Tahu_Laran,Tahu Laran,Dili,Vera_Cruz,60601
Aldeia,Foho_Rai_Boot,Foho Rai Boot,Dili,Vera_Cruz,60601
Aldeia,Manu_Fuic,Manu Fuic,Dili,Vera_Cruz,60602
Aldeia,Rai_Nain,Rai Nain,Dili,Vera_Cruz,60602
Aldeia,Casnafar,Casnafar,Dili,Vera_Cruz,60603
Aldeia,Coalau_I,Coalau I,Dili,Vera_Cruz,60603
Aldeia,Coalau_II,Coalau II,Dili,Vera_Cruz,60603
Aldeia,Fatu_Naba,Fatu Naba,Dili,Vera_Cruz,60603
Aldeia,Fila_Beba_Tua,Fila Beba Tua,Dili,Vera_Cruz,60603
Aldeia,Fuguira/Bauloc,Fuguira/Bauloc,Dili,Vera_Cruz,60603
Aldeia,Leilaus,Leilaus,Dili,Vera_Cruz,60603
Aldeia,Lemorana,Lemorana,Dili,Vera_Cruz,60603
Aldeia,Nahaec,Nahaec,Dili,Vera_Cruz,60603
Aldeia,Suca_Lau,Suca Lau,Dili,Vera_Cruz,60603
Aldeia,Ainitas_Hun,Ainitas Hun,Dili,Vera_Cruz,60604
Aldeia,Bedois,Bedois,Dili,Vera_Cruz,60604
Aldeia,Bela_Vista,Bela Vista,Dili,Vera_Cruz,60604
Aldeia,Care_Laran,Care Laran,Dili,Vera_Cruz,60604
Aldeia,Correio,Correio,Dili,Vera_Cruz,60604
Aldeia,Gomes_Araujo,Gomes Araujo,Dili,Vera_Cruz,60604
Aldeia,Hospital_Militar,Hospital Militar,Dili,Vera_Cruz,60604
Aldeia,Mota_Ulun,Mota Ulun,Dili,Vera_Cruz,60604
Aldeia,Paiol,Paiol,Dili,Vera_Cruz,60604
Aldeia,Rai_Cuac,Rai Cuac,Dili,Vera_Cruz,60604
Aldeia,Teca_Hudi_Laran,Teca Hudi Laran,Dili,Vera_Cruz,60604
Aldeia,Aldeia_03,Aldeia 03,Dili,Vera_Cruz,60605
Aldeia,Alto_Balide,Alto Balide,Dili,Vera_Cruz,60605
Aldeia,Alto_P.M.,Alto P.M.,Dili,Vera_Cruz,60605
Aldeia,Baixo_Balide,Baixo Balide,Dili,Vera_Cruz,60605
Aldeia,Baixo_P.M.,Baixo P.M.,Dili,Vera_Cruz,60605
Aldeia,Manu_Cocorec,Manu Cocorec,Dili,Vera_Cruz,60605
Aldeia,Bee_Dalan,Bee Dalan,Dili,Vera_Cruz,60606
Aldeia,Boa_Morena,Boa Morena,Dili,Vera_Cruz,60606
Aldeia,Halibur,Halibur,Dili,Vera_Cruz,60606
Aldeia,Hura,Hura,Dili,Vera_Cruz,60606
Aldeia,Lirio,Lirio,Dili,Vera_Cruz,60606
Aldeia,1_de_Setembro,1 de Setembro,Dili,Vera_Cruz,60607
Aldeia,Gideon,Gideon,Dili,Vera_Cruz,60607
Aldeia,Lemorai,Lemorai,Dili,Vera_Cruz,60607
Aldeia,Mate_Moris,Mate Moris,Dili,Vera_Cruz,60607
Aldeia,Mate_Restu,Mate Restu,Dili,Vera_Cruz,60607
Aldeia,Matua,Matua,Dili,Vera_Cruz,60607
Aldeia,Nopen,Nopen,Dili,Vera_Cruz,60607
Aldeia,Terus_Nain,Terus Nain,Dili,Vera_Cruz,60607
Aldeia,Virgolosa,Virgolosa,Dili,Vera_Cruz,60607
Aldeia,Airae,Airae,Ermera,Atsabe,70101
Aldeia,Batubala,Batubala,Ermera,Atsabe,70101
Aldeia,Dadubere,Dadubere,Ermera,Atsabe,70101
Aldeia,Malimea/Uabe,Malimea/Uabe,Ermera,Atsabe,70101
Aldeia,Mania,Mania,Ermera,Atsabe,70101
Aldeia,Tapoabe,Tapoabe,Ermera,Atsabe,70101
Aldeia,Uabe-Nc,Uabe-Nc,Ermera,Atsabe,70101
Aldeia,Atudose,Atudose,Ermera,Atsabe,70102
Aldeia,Cailulic,Cailulic,Ermera,Atsabe,70102
Aldeia,Colimali,Colimali,Ermera,Atsabe,70102
Aldeia,Lauabe,Lauabe,Ermera,Atsabe,70102
Aldeia,Lelobere,Lelobere,Ermera,Atsabe,70102
Aldeia,Raibuti,Raibuti,Ermera,Atsabe,70102
Aldeia,Coilequi,Coilequi,Ermera,Atsabe,70103
Aldeia,Ilat,Ilat,Ermera,Atsabe,70103
Aldeia,Liabe,Liabe,Ermera,Atsabe,70103
Aldeia,Raelau,Raelau,Ermera,Atsabe,70103
Aldeia,Batu_Ero,Batu Ero,Ermera,Atsabe,70104
Aldeia,Batu'U,Batu'U,Ermera,Atsabe,70104
Aldeia,Batumano,Batumano,Ermera,Atsabe,70104
Aldeia,Mutubau,Mutubau,Ermera,Atsabe,70104
Aldeia,Aiabe,Aiabe,Ermera,Atsabe,70105
Aldeia,Ataubu,Ataubu,Ermera,Atsabe,70105
Aldeia,Nunumea,Nunumea,Ermera,Atsabe,70105
Aldeia,Taiubu,Taiubu,Ermera,Atsabe,70105
Aldeia,Aileso,Aileso,Ermera,Atsabe,70106
Aldeia,Malitada,Malitada,Ermera,Atsabe,70106
Aldeia,Sorate,Sorate,Ermera,Atsabe,70106
Aldeia,Tapomea,Tapomea,Ermera,Atsabe,70106
Aldeia,Biabote,Biabote,Ermera,Atsabe,70107
Aldeia,Purogoa,Purogoa,Ermera,Atsabe,70107
Aldeia,Sirui/Purogoa,Sirui/Purogoa,Ermera,Atsabe,70107
Aldeia,Ahigara,Ahigara,Ermera,Atsabe,70108
Aldeia,Biabuti,Biabuti,Ermera,Atsabe,70108
Aldeia,Buibaro,Buibaro,Ermera,Atsabe,70108
Aldeia,Leulara,Leulara,Ermera,Atsabe,70108
Aldeia,Olacata,Olacata,Ermera,Atsabe,70108
Aldeia,Orbeto,Orbeto,Ermera,Atsabe,70108
Aldeia,Raebou,Raebou,Ermera,Atsabe,70108
Aldeia,Raelia,Raelia,Ermera,Atsabe,70108
Aldeia,Batumigi,Batumigi,Ermera,Atsabe,70109
Aldeia,Bobaleta,Bobaleta,Ermera,Atsabe,70109
Aldeia,Ilat_Cora,Ilat Cora,Ermera,Atsabe,70109
Aldeia,Malabe,Malabe,Ermera,Atsabe,70109
Aldeia,Atubrao,Atubrao,Ermera,Atsabe,70110
Aldeia,Atulara,Atulara,Ermera,Atsabe,70110
Aldeia,Biliubu,Biliubu,Ermera,Atsabe,70110
Aldeia,Locoubu,Locoubu,Ermera,Atsabe,70110
Aldeia,Motoubu,Motoubu,Ermera,Atsabe,70110
Aldeia,Obeto,Obeto,Ermera,Atsabe,70110
Aldeia,Suriubu,Suriubu,Ermera,Atsabe,70110
Aldeia,Airae,Airae,Ermera,Atsabe,70111
Aldeia,Aliatu/Aileso,Aliatu/Aileso,Ermera,Atsabe,70111
Aldeia,Asio,Asio,Ermera,Atsabe,70111
Aldeia,Atubuti,Atubuti,Ermera,Atsabe,70111
Aldeia,Atupae,Atupae,Ermera,Atsabe,70111
Aldeia,Ilat,Ilat,Ermera,Atsabe,70111
Aldeia,Tiarlelo-Ilat,Tiarlelo-Ilat,Ermera,Atsabe,70112
Aldeia,Cotabot,Cotabot,Ermera,Atsabe,70112
Aldeia,Soilacudu,Soilacudu,Ermera,Atsabe,70112
Aldeia,Coracao_De_Jesus,Coracao De Jesus,Ermera,Ermera,70201
Aldeia,Coulao_Haburas,Coulao Haburas,Ermera,Ermera,70201
Aldeia,Hamric_Metin,Hamric Metin,Ermera,Ermera,70201
Aldeia,Huitaso,Huitaso,Ermera,Ermera,70201
Aldeia,Indau_Lulic,Indau Lulic,Ermera,Ermera,70201
Aldeia,Lihmo,Lihmo,Ermera,Ermera,70201
Aldeia,Moris_Mesac,Moris Mesac,Ermera,Ermera,70201
Aldeia,Railacan,Railacan,Ermera,Ermera,70201
Aldeia,Saramata,Saramata,Ermera,Ermera,70201
Aldeia,Sinai,Sinai,Ermera,Ermera,70201
Aldeia,Tajaquina,Tajaquina,Ermera,Ermera,70201
Aldeia,Tatoli,Tatoli,Ermera,Ermera,70201
Aldeia,Borohei,Borohei,Ermera,Ermera,70202
Aldeia,Dirlau,Dirlau,Ermera,Ermera,70202
Aldeia,Hatali,Hatali,Ermera,Ermera,70202
Aldeia,Poeana,Poeana,Ermera,Ermera,70202
Aldeia,Ervilhat,Ervilhat,Ermera,Ermera,70203
Aldeia,Nona_Bite,Nona Bite,Ermera,Ermera,70203
Aldeia,Sari,Sari,Ermera,Ermera,70203
Aldeia,Hatuleta,Hatuleta,Ermera,Ermera,70204
Aldeia,Leguimea,Leguimea,Ermera,Ermera,70204
Aldeia,Poehei,Poehei,Ermera,Ermera,70204
Aldeia,Sinlelo,Sinlelo,Ermera,Ermera,70204
Aldeia,Tidir,Tidir,Ermera,Ermera,70204
Aldeia,Titihar,Titihar,Ermera,Ermera,70204
Aldeia,Apido,Apido,Ermera,Ermera,70205
Aldeia,Hotino,Hotino,Ermera,Ermera,70205
Aldeia,Railori,Railori,Ermera,Ermera,70205
Aldeia,Atabauria,Atabauria,Ermera,Ermera,70205
Aldeia,Aldeia_Vila,Aldeia Vila,Ermera,Ermera,70206
Aldeia,Biluli,Biluli,Ermera,Ermera,70206
Aldeia,Gueguemara,Gueguemara,Ermera,Ermera,70206
Aldeia,Lequisi,Lequisi,Ermera,Ermera,70206
Aldeia,Loblala,Loblala,Ermera,Ermera,70206
Aldeia,Poepun,Poepun,Ermera,Ermera,70206
Aldeia,Rematu,Rematu,Ermera,Ermera,70206
Aldeia,Samatrae,Samatrae,Ermera,Ermera,70206
Aldeia,Taclela,Taclela,Ermera,Ermera,70206
Aldeia,Tidibessi,Tidibessi,Ermera,Ermera,70206
Aldeia,Urletoho,Urletoho,Ermera,Ermera,70206
Aldeia,Urluli,Urluli,Ermera,Ermera,70206
Aldeia,Cota_Heu,Cota Heu,Ermera,Ermera,70207
Aldeia,Eroho,Eroho,Ermera,Ermera,70207
Aldeia,Hatuposi,Hatuposi,Ermera,Ermera,70207
Aldeia,Nunupu,Nunupu,Ermera,Ermera,70207
Aldeia,Sacoco,Sacoco,Ermera,Ermera,70207
Aldeia,Lohmo,Lohmo,Ermera,Ermera,70208
Aldeia,Mate_Resto,Mate Resto,Ermera,Ermera,70208
Aldeia,Moris_Foun,Moris Foun,Ermera,Ermera,70208
Aldeia,Nazare,Nazare,Ermera,Ermera,70208
Aldeia,Rai_Maran,Rai Maran,Ermera,Ermera,70208
Aldeia,Timlele_Buras,Timlele Buras,Ermera,Ermera,70208
Aldeia,Gomhei,Gomhei,Ermera,Ermera,70209
